date,description,amount,running_balance,currency,bank_name,account_number,sort_code,account_name
2026-06-16,NEWS MEMBERSHIP,-8.68,34223.55,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-17,TFL BUS JOURNEY,-1.79,34221.76,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-17,TFL BUS JOURNEY,-1.79,34219.97,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-17,CITY DEPARTMENT STORE,-30.14,34189.83,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-18,TFL RAIL TRAVEL,-4.71,34185.12,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-19,TFL RAIL TRAVEL,-3.28,34181.84,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-19,LOCAL PHARMACY,-17.65,34164.19,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-20,BROADBAND SERVICE,-25.64,34138.55,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-20,LOCAL CAFE,-19.5,34119.05,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-21,TESCO SUPERMARKET,-27.46,34091.59,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-22,MOBILE NETWORK,-22.3,34069.29,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-22,TFL RAIL TRAVEL,-9.42,34059.87,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-23,TFL BUS JOURNEY,-1.79,34058.08,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-23,TFL BUS JOURNEY,-1.79,34056.29,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-26,CONTRACT PAY,380.09,34436.38,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-26,TFL BUS JOURNEY,-1.79,34434.59,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-26,TFL BUS JOURNEY,-1.79,34432.8,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-27,CITY RESTAURANT,-24.14,34408.66,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-27,TRANSFER TO SAVINGS,-437.28,33971.38,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-06-28,LIDL MARKET,-59.94,33911.44,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-01,HOME RENT PAYMENT,-743.26,33168.18,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-01,TFL BUS JOURNEY,-1.79,33166.39,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-01,TFL BUS JOURNEY,-1.79,33164.6,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-03,TFL RAIL TRAVEL,-4.71,33159.89,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-04,SAINSBURY STORE,-60.86,33099.03,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-05,SAINSBURY STORE,-33.97,33065.06,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-05,CITY TAXI,-12.66,33052.4,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-07,NIMO ENERGY,-69.45,32982.95,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-07,ALDI GROCERIES,-22.99,32959.96,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-07,TFL BUS JOURNEY,-1.79,32958.17,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-07,TFL BUS JOURNEY,-1.79,32956.38,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-09,GYM MEMBERSHIP,-30.64,32925.74,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-09,CITY RESTAURANT,-22.03,32903.71,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-09,TFL BUS JOURNEY,-1.79,32901.92,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-09,TFL BUS JOURNEY,-1.79,32900.13,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-10,VIDEO STREAMING,-8.16,32891.97,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-10,TFL BUS JOURNEY,-1.79,32890.18,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-10,TFL BUS JOURNEY,-1.79,32888.39,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-13,CLIENT INVOICE PAYMENT,258.58,33146.97,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-13,TFL BUS JOURNEY,-1.79,33145.18,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-13,TFL BUS JOURNEY,-1.79,33143.39,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-14,CLIENT INVOICE PAYMENT,501.2,33644.59,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-15,CITY WATER,-32.09,33612.5,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-15,TFL BUS JOURNEY,-1.79,33610.71,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-15,TFL BUS JOURNEY,-1.79,33608.92,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-16,NEWS MEMBERSHIP,-8.69,33600.23,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-17,TFL BUS JOURNEY,-1.79,33598.44,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-17,TFL BUS JOURNEY,-1.79,33596.65,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-18,LIDL MARKET,-17.17,33579.48,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-18,CITY TAXI,-14.53,33564.95,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-18,LOCAL PHARMACY,-14.31,33550.64,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-20,BROADBAND SERVICE,-24.38,33526.26,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-21,CONTRACT PAY,354.69,33880.95,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-21,TFL RAIL TRAVEL,-4.71,33876.24,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-22,CLIENT INVOICE PAYMENT,181.73,34057.97,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-22,FREELANCE CREDIT,861.61,34919.58,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-22,MOBILE NETWORK,-21.03,34898.55,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-22,TFL RAIL TRAVEL,-4.71,34893.84,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-23,TFL BUS JOURNEY,-1.79,34892.05,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-23,TFL BUS JOURNEY,-1.79,34890.26,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-24,FREELANCE CREDIT,454.89,35345.15,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-24,NEIGHBOURHOOD PUB,-19.54,35325.61,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-25,ALDI GROCERIES,-37.05,35288.56,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-25,ONLINE SHOP,-69.79,35218.77,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-27,CONTRACT PAY,1146.59,36365.36,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-27,TFL BUS JOURNEY,-1.79,36363.57,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-27,TFL BUS JOURNEY,-1.79,36361.78,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-27,TRANSFER TO SAVINGS,-555.83,35805.95,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-28,TFL RAIL TRAVEL,-9.43,35796.52,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-30,DELIVEROO TAKEAWAY,-14.42,35782.1,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-31,LIDL MARKET,-69.55,35712.55,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-31,TFL BUS JOURNEY,-1.79,35710.76,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-07-31,TFL BUS JOURNEY,-1.79,35708.97,GBP,NIMOB,46110026,93-86-07,Main Current Account
